representation,model,grouping,threshold,n_folds_used,n_folds_insufficient,metric,mean_value,n_sig_raw_p05,n_sig_BH_q05
structured,Logistic,HispanicConcentration,0.2,10,4,FPR,-0.0031,1.0,0.0
structured,Logistic,HispanicConcentration,0.2,10,4,PPR,-0.0038,1.0,1.0
structured,Logistic,HispanicConcentration,0.2,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.2,10,4,EO_diff,0.0108,,
structured,Logistic,HispanicConcentration,0.3,10,4,TPR,-0.0148,1.0,0.0
structured,Logistic,HispanicConcentration,0.3,10,4,FPR,-0.003,3.0,2.0
structured,Logistic,HispanicConcentration,0.3,10,4,PPR,-0.0055,3.0,3.0
structured,Logistic,HispanicConcentration,0.3,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.3,10,4,EO_diff,0.0285,,
structured,Logistic,HispanicConcentration,0.4,10,4,TPR,-0.0186,1.0,0.0
structured,Logistic,HispanicConcentration,0.4,10,4,FPR,-0.0153,2.0,1.0
structured,Logistic,HispanicConcentration,0.4,10,4,PPR,-0.0173,2.0,2.0
structured,Logistic,HispanicConcentration,0.4,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.4,10,4,EO_diff,0.0427,,
structured,Logistic,HispanicConcentration,0.5,10,4,TPR,-0.0215,0.0,0.0
structured,Logistic,HispanicConcentration,0.5,10,4,FPR,-0.0121,2.0,0.0
structured,Logistic,HispanicConcentration,0.5,10,4,PPR,-0.0148,2.0,1.0
structured,Logistic,HispanicConcentration,0.5,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.5,10,4,EO_diff,0.0379,,
structured,Logistic,HispanicConcentration,0.6,10,4,TPR,-0.0336,2.0,2.0
structured,Logistic,HispanicConcentration,0.6,10,4,FPR,-0.0118,1.0,0.0
structured,Logistic,HispanicConcentration,0.6,10,4,PPR,-0.0165,3.0,3.0
structured,Logistic,HispanicConcentration,0.6,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.6,10,4,EO_diff,0.0464,,
structured,Logistic,HispanicConcentration,0.7,10,4,TPR,-0.0365,3.0,2.0
structured,Logistic,HispanicConcentration,0.7,10,4,FPR,-0.0067,4.0,2.0
structured,Logistic,HispanicConcentration,0.7,10,4,PPR,-0.0122,6.0,3.0
structured,Logistic,HispanicConcentration,0.7,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.7,10,4,EO_diff,0.0738,,
structured,Logistic,HispanicConcentration,0.8,10,4,TPR,-0.0138,2.0,2.0
structured,Logistic,HispanicConcentration,0.8,10,4,FPR,0.0017,2.0,2.0
structured,Logistic,HispanicConcentration,0.8,10,4,PPR,-0.0006,2.0,2.0
structured,Logistic,HispanicConcentration,0.8,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.8,10,4,EO_diff,0.0411,,
structured,Logistic,HispanicConcentration,0.9,10,4,TPR,-0.0083,2.0,1.0
structured,Logistic,HispanicConcentration,0.9,10,4,FPR,-0.001,3.0,1.0
structured,Logistic,HispanicConcentration,0.9,10,4,PPR,-0.002,2.0,2.0
structured,Logistic,HispanicConcentration,0.9,10,4,AUC,-0.0119,,
structured,Logistic,HispanicConcentration,0.9,10,4,EO_diff,0.0135,,
structured,Logistic,LimitedEnglishConcentration,0.2,9,5,TPR,-0.0046,0.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.2,9,5,FPR,-0.0013,2.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.2,9,5,PPR,-0.002,2.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.2,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.2,9,5,EO_diff,0.0128,,
structured,Logistic,LimitedEnglishConcentration,0.3,9,5,TPR,-0.001,0.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.3,9,5,FPR,-0.006,2.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0056,2.0,2.0
structured,Logistic,LimitedEnglishConcentration,0.3,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0264,,
structured,Logistic,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0067,0.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.4,9,5,FPR,-0.0158,3.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0148,3.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.4,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0417,,
structured,Logistic,LimitedEnglishConcentration,0.5,9,5,TPR,-0.0114,0.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0165,0.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.5,9,5,PPR,-0.016,2.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.5,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0367,,
structured,Logistic,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0343,1.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0127,1.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0168,2.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.6,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0395,,
structured,Logistic,LimitedEnglishConcentration,0.7,9,5,TPR,-0.0497,2.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.7,9,5,FPR,-0.0111,3.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.7,9,5,PPR,-0.0174,2.0,2.0
structured,Logistic,LimitedEnglishConcentration,0.7,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.7,9,5,EO_diff,0.0526,,
structured,Logistic,LimitedEnglishConcentration,0.8,9,5,TPR,-0.0032,1.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.8,9,5,FPR,0.0009,3.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.8,9,5,PPR,0.0004,2.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.8,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.8,9,5,EO_diff,0.0332,,
structured,Logistic,LimitedEnglishConcentration,0.9,9,5,TPR,-0.0045,1.0,0.0
structured,Logistic,LimitedEnglishConcentration,0.9,9,5,FPR,-0.001,1.0,1.0
structured,Logistic,LimitedEnglishConcentration,0.9,9,5,PPR,-0.0015,2.0,2.0
structured,Logistic,LimitedEnglishConcentration,0.9,9,5,AUC,-0.0035,,
structured,Logistic,LimitedEnglishConcentration,0.9,9,5,EO_diff,0.0077,,
structured,Logistic,SES_group,0.2,14,0,TPR,0.0008,1.0,0.0
structured,Logistic,SES_group,0.2,14,0,FPR,0.0395,9.0,9.0
structured,Logistic,SES_group,0.2,14,0,PPR,0.0358,10.0,10.0
structured,Logistic,SES_group,0.2,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.2,14,0,EO_diff,0.0435,,
structured,Logistic,SES_group,0.3,14,0,TPR,0.0052,3.0,0.0
structured,Logistic,SES_group,0.3,14,0,FPR,0.0655,10.0,10.0
structured,Logistic,SES_group,0.3,14,0,PPR,0.0607,11.0,11.0
structured,Logistic,SES_group,0.3,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.3,14,0,EO_diff,0.0744,,
structured,Logistic,SES_group,0.4,14,0,TPR,0.0277,3.0,2.0
structured,Logistic,SES_group,0.4,14,0,FPR,0.067,10.0,10.0
structured,Logistic,SES_group,0.4,14,0,PPR,0.0674,11.0,11.0
structured,Logistic,SES_group,0.4,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.4,14,0,EO_diff,0.0825,,
structured,Logistic,SES_group,0.5,14,0,TPR,0.0622,3.0,2.0
structured,Logistic,SES_group,0.5,14,0,FPR,0.0599,10.0,10.0
structured,Logistic,SES_group,0.5,14,0,PPR,0.067,12.0,12.0
structured,Logistic,SES_group,0.5,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.5,14,0,EO_diff,0.0897,,
structured,Logistic,SES_group,0.6,14,0,TPR,0.0631,5.0,5.0
structured,Logistic,SES_group,0.6,14,0,FPR,0.0403,8.0,7.0
structured,Logistic,SES_group,0.6,14,0,PPR,0.0496,10.0,10.0
structured,Logistic,SES_group,0.6,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.6,14,0,EO_diff,0.0914,,
structured,Logistic,SES_group,0.7,14,0,TPR,0.0533,6.0,3.0
structured,Logistic,SES_group,0.7,14,0,FPR,0.0231,7.0,3.0
structured,Logistic,SES_group,0.7,14,0,PPR,0.0316,7.0,7.0
structured,Logistic,SES_group,0.7,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.7,14,0,EO_diff,0.0764,,
structured,Logistic,SES_group,0.8,14,0,TPR,0.0267,3.0,1.0
structured,Logistic,SES_group,0.8,14,0,FPR,0.0089,4.0,2.0
structured,Logistic,SES_group,0.8,14,0,PPR,0.0138,3.0,3.0
structured,Logistic,SES_group,0.8,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.8,14,0,EO_diff,0.0316,,
structured,Logistic,SES_group,0.9,14,0,TPR,0.002,0.0,0.0
structured,Logistic,SES_group,0.9,14,0,FPR,0.0005,0.0,0.0
structured,Logistic,SES_group,0.9,14,0,PPR,0.001,0.0,0.0
structured,Logistic,SES_group,0.9,14,0,AUC,-0.006,,
structured,Logistic,SES_group,0.9,14,0,EO_diff,0.0104,,
structured,Logistic,WhiteConcentration,0.2,10,4,TPR,0.0034,0.0,0.0
structured,Logistic,WhiteConcentration,0.2,10,4,FPR,-0.0017,0.0,0.0
structured,Logistic,WhiteConcentration,0.2,10,4,PPR,-0.0012,0.0,0.0
structured,Logistic,WhiteConcentration,0.2,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.2,10,4,EO_diff,0.0088,,
structured,Logistic,WhiteConcentration,0.3,10,4,TPR,-0.0014,0.0,0.0
structured,Logistic,WhiteConcentration,0.3,10,4,FPR,-0.0041,0.0,0.0
structured,Logistic,WhiteConcentration,0.3,10,4,PPR,-0.0045,0.0,0.0
structured,Logistic,WhiteConcentration,0.3,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.3,10,4,EO_diff,0.0218,,
structured,Logistic,WhiteConcentration,0.4,10,4,TPR,-0.0119,0.0,0.0
structured,Logistic,WhiteConcentration,0.4,10,4,FPR,0.0112,1.0,0.0
structured,Logistic,WhiteConcentration,0.4,10,4,PPR,0.0065,1.0,0.0
structured,Logistic,WhiteConcentration,0.4,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.4,10,4,EO_diff,0.0451,,
structured,Logistic,WhiteConcentration,0.5,10,4,TPR,-0.013,0.0,0.0
structured,Logistic,WhiteConcentration,0.5,10,4,FPR,0.0077,0.0,0.0
structured,Logistic,WhiteConcentration,0.5,10,4,PPR,0.0024,0.0,0.0
structured,Logistic,WhiteConcentration,0.5,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.5,10,4,EO_diff,0.0495,,
structured,Logistic,WhiteConcentration,0.6,10,4,TPR,-0.0118,0.0,0.0
structured,Logistic,WhiteConcentration,0.6,10,4,FPR,0.0076,1.0,0.0
structured,Logistic,WhiteConcentration,0.6,10,4,PPR,0.0031,3.0,0.0
structured,Logistic,WhiteConcentration,0.6,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.6,10,4,EO_diff,0.0488,,
structured,Logistic,WhiteConcentration,0.7,10,4,TPR,-0.0015,2.0,0.0
structured,Logistic,WhiteConcentration,0.7,10,4,FPR,0.0073,1.0,0.0
structured,Logistic,WhiteConcentration,0.7,10,4,PPR,0.0048,2.0,1.0
structured,Logistic,WhiteConcentration,0.7,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.7,10,4,EO_diff,0.0608,,
structured,Logistic,WhiteConcentration,0.8,10,4,TPR,-0.0031,1.0,0.0
structured,Logistic,WhiteConcentration,0.8,10,4,FPR,0.0006,1.0,0.0
structured,Logistic,WhiteConcentration,0.8,10,4,PPR,-0.0009,2.0,0.0
structured,Logistic,WhiteConcentration,0.8,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.8,10,4,EO_diff,0.0419,,
structured,Logistic,WhiteConcentration,0.9,10,4,TPR,0.0015,0.0,0.0
structured,Logistic,WhiteConcentration,0.9,10,4,FPR,0.0011,1.0,1.0
structured,Logistic,WhiteConcentration,0.9,10,4,PPR,0.0011,1.0,1.0
structured,Logistic,WhiteConcentration,0.9,10,4,AUC,-0.0124,,
structured,Logistic,WhiteConcentration,0.9,10,4,EO_diff,0.0055,,
structured,RandomForest,AsianConcentration,0.2,7,7,TPR,-0.0092,0.0,0.0
structured,RandomForest,AsianConcentration,0.2,7,7,FPR,-0.0303,5.0,5.0
structured,RandomForest,AsianConcentration,0.2,7,7,PPR,-0.028,5.0,5.0
structured,RandomForest,AsianConcentration,0.2,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.2,7,7,EO_diff,0.0332,,
structured,RandomForest,AsianConcentration,0.3,7,7,TPR,-0.0134,1.0,0.0
structured,RandomForest,AsianConcentration,0.3,7,7,FPR,-0.0622,5.0,5.0
structured,RandomForest,AsianConcentration,0.3,7,7,PPR,-0.057,5.0,5.0
structured,RandomForest,AsianConcentration,0.3,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.3,7,7,EO_diff,0.0728,,
structured,RandomForest,AsianConcentration,0.4,7,7,TPR,-0.0353,1.0,0.0
structured,RandomForest,AsianConcentration,0.4,7,7,FPR,-0.0544,6.0,6.0
structured,RandomForest,AsianConcentration,0.4,7,7,PPR,-0.0541,6.0,6.0
structured,RandomForest,AsianConcentration,0.4,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.4,7,7,EO_diff,0.071,,
structured,RandomForest,AsianConcentration,0.5,7,7,TPR,-0.0765,2.0,1.0
structured,RandomForest,AsianConcentration,0.5,7,7,FPR,-0.0405,5.0,5.0
structured,RandomForest,AsianConcentration,0.5,7,7,PPR,-0.0479,5.0,5.0
structured,RandomForest,AsianConcentration,0.5,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.5,7,7,EO_diff,0.0799,,
structured,RandomForest,AsianConcentration,0.6,7,7,TPR,-0.0574,1.0,1.0
structured,RandomForest,AsianConcentration,0.6,7,7,FPR,-0.0247,3.0,3.0
structured,RandomForest,AsianConcentration,0.6,7,7,PPR,-0.0304,3.0,3.0
structured,RandomForest,AsianConcentration,0.6,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.6,7,7,EO_diff,0.0622,,
structured,RandomForest,AsianConcentration,0.7,7,7,TPR,-0.0052,1.0,0.0
structured,RandomForest,AsianConcentration,0.7,7,7,FPR,-0.0027,2.0,0.0
structured,RandomForest,AsianConcentration,0.7,7,7,PPR,-0.0035,2.0,2.0
structured,RandomForest,AsianConcentration,0.7,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.7,7,7,EO_diff,0.0181,,
structured,RandomForest,AsianConcentration,0.8,7,7,TPR,-0.001,0.0,0.0
structured,RandomForest,AsianConcentration,0.8,7,7,FPR,0.0001,0.0,0.0
structured,RandomForest,AsianConcentration,0.8,7,7,PPR,-0.0001,0.0,0.0
structured,RandomForest,AsianConcentration,0.8,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.8,7,7,EO_diff,0.0018,,
structured,RandomForest,AsianConcentration,0.9,7,7,TPR,0.0,0.0,0.0
structured,RandomForest,AsianConcentration,0.9,7,7,FPR,0.0,0.0,0.0
structured,RandomForest,AsianConcentration,0.9,7,7,PPR,0.0,0.0,0.0
structured,RandomForest,AsianConcentration,0.9,7,7,AUC,0.0063,,
structured,RandomForest,AsianConcentration,0.9,7,7,EO_diff,0.0,,
structured,RandomForest,BlackConcentration,0.2,12,2,TPR,0.0021,0.0,0.0
structured,RandomForest,BlackConcentration,0.2,12,2,FPR,0.0056,3.0,1.0
structured,RandomForest,BlackConcentration,0.2,12,2,PPR,0.0057,3.0,1.0
structured,RandomForest,BlackConcentration,0.2,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.2,12,2,EO_diff,0.0228,,
structured,RandomForest,BlackConcentration,0.3,12,2,TPR,0.0066,0.0,0.0
structured,RandomForest,BlackConcentration,0.3,12,2,FPR,-0.004,0.0,0.0
structured,RandomForest,BlackConcentration,0.3,12,2,PPR,-0.0003,1.0,0.0
structured,RandomForest,BlackConcentration,0.3,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.3,12,2,EO_diff,0.0315,,
structured,RandomForest,BlackConcentration,0.4,12,2,TPR,0.0112,1.0,0.0
structured,RandomForest,BlackConcentration,0.4,12,2,FPR,0.0024,0.0,0.0
structured,RandomForest,BlackConcentration,0.4,12,2,PPR,0.0062,2.0,0.0
structured,RandomForest,BlackConcentration,0.4,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.4,12,2,EO_diff,0.0349,,
structured,RandomForest,BlackConcentration,0.5,12,2,TPR,0.0126,1.0,0.0
structured,RandomForest,BlackConcentration,0.5,12,2,FPR,-0.0042,0.0,0.0
structured,RandomForest,BlackConcentration,0.5,12,2,PPR,0.0007,1.0,0.0
structured,RandomForest,BlackConcentration,0.5,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.5,12,2,EO_diff,0.0392,,
structured,RandomForest,BlackConcentration,0.6,12,2,TPR,0.0167,0.0,0.0
structured,RandomForest,BlackConcentration,0.6,12,2,FPR,0.0016,0.0,0.0
structured,RandomForest,BlackConcentration,0.6,12,2,PPR,0.0051,1.0,0.0
structured,RandomForest,BlackConcentration,0.6,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.6,12,2,EO_diff,0.0389,,
structured,RandomForest,BlackConcentration,0.7,12,2,TPR,-0.0011,0.0,0.0
structured,RandomForest,BlackConcentration,0.7,12,2,FPR,-0.0024,0.0,0.0
structured,RandomForest,BlackConcentration,0.7,12,2,PPR,-0.0018,1.0,0.0
structured,RandomForest,BlackConcentration,0.7,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.7,12,2,EO_diff,0.0228,,
structured,RandomForest,BlackConcentration,0.8,12,2,TPR,-0.0003,0.0,0.0
structured,RandomForest,BlackConcentration,0.8,12,2,FPR,-0.0,0.0,0.0
structured,RandomForest,BlackConcentration,0.8,12,2,PPR,-0.0,0.0,0.0
structured,RandomForest,BlackConcentration,0.8,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.8,12,2,EO_diff,0.0006,,
structured,RandomForest,BlackConcentration,0.9,12,2,TPR,0.0,0.0,0.0
structured,RandomForest,BlackConcentration,0.9,12,2,FPR,0.0,0.0,0.0
structured,RandomForest,BlackConcentration,0.9,12,2,PPR,0.0,0.0,0.0
structured,RandomForest,BlackConcentration,0.9,12,2,AUC,0.006,,
structured,RandomForest,BlackConcentration,0.9,12,2,EO_diff,0.0,,
structured,RandomForest,ForeignBornConcentration,0.2,9,5,TPR,-0.0034,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.2,9,5,FPR,-0.0298,6.0,5.0
structured,RandomForest,ForeignBornConcentration,0.2,9,5,PPR,-0.0263,6.0,5.0
structured,RandomForest,ForeignBornConcentration,0.2,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.2,9,5,EO_diff,0.0331,,
structured,RandomForest,ForeignBornConcentration,0.3,9,5,TPR,-0.0319,1.0,0.0
structured,RandomForest,ForeignBornConcentration,0.3,9,5,FPR,-0.0565,5.0,5.0
structured,RandomForest,ForeignBornConcentration,0.3,9,5,PPR,-0.0539,5.0,5.0
structured,RandomForest,ForeignBornConcentration,0.3,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.3,9,5,EO_diff,0.0714,,
structured,RandomForest,ForeignBornConcentration,0.4,9,5,TPR,-0.0542,1.0,0.0
structured,RandomForest,ForeignBornConcentration,0.4,9,5,FPR,-0.0425,5.0,5.0
structured,RandomForest,ForeignBornConcentration,0.4,9,5,PPR,-0.0461,5.0,5.0
structured,RandomForest,ForeignBornConcentration,0.4,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.4,9,5,EO_diff,0.0856,,
structured,RandomForest,ForeignBornConcentration,0.5,9,5,TPR,-0.0912,3.0,3.0
structured,RandomForest,ForeignBornConcentration,0.5,9,5,FPR,-0.0417,5.0,5.0
structured,RandomForest,ForeignBornConcentration,0.5,9,5,PPR,-0.0511,7.0,7.0
structured,RandomForest,ForeignBornConcentration,0.5,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.5,9,5,EO_diff,0.0913,,
structured,RandomForest,ForeignBornConcentration,0.6,9,5,TPR,-0.0669,3.0,1.0
structured,RandomForest,ForeignBornConcentration,0.6,9,5,FPR,-0.0217,6.0,6.0
structured,RandomForest,ForeignBornConcentration,0.6,9,5,PPR,-0.0302,7.0,7.0
structured,RandomForest,ForeignBornConcentration,0.6,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.6,9,5,EO_diff,0.0696,,
structured,RandomForest,ForeignBornConcentration,0.7,9,5,TPR,-0.0094,1.0,1.0
structured,RandomForest,ForeignBornConcentration,0.7,9,5,FPR,-0.0058,3.0,3.0
structured,RandomForest,ForeignBornConcentration,0.7,9,5,PPR,-0.0066,3.0,3.0
structured,RandomForest,ForeignBornConcentration,0.7,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.7,9,5,EO_diff,0.019,,
structured,RandomForest,ForeignBornConcentration,0.8,9,5,TPR,-0.0013,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.8,9,5,FPR,-0.0001,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.8,9,5,PPR,-0.0003,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.8,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.8,9,5,EO_diff,0.0017,,
structured,RandomForest,ForeignBornConcentration,0.9,9,5,TPR,0.0,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.9,9,5,FPR,0.0,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.9,9,5,PPR,0.0,0.0,0.0
structured,RandomForest,ForeignBornConcentration,0.9,9,5,AUC,-0.0078,,
structured,RandomForest,ForeignBornConcentration,0.9,9,5,EO_diff,0.0,,
structured,RandomForest,HispanicConcentration,0.2,10,4,TPR,-0.0032,1.0,0.0
structured,RandomForest,HispanicConcentration,0.2,10,4,FPR,-0.0219,4.0,0.0
structured,RandomForest,HispanicConcentration,0.2,10,4,PPR,-0.0194,5.0,3.0
structured,RandomForest,HispanicConcentration,0.2,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.2,10,4,EO_diff,0.0254,,
structured,RandomForest,HispanicConcentration,0.3,10,4,TPR,-0.0412,1.0,0.0
structured,RandomForest,HispanicConcentration,0.3,10,4,FPR,-0.0363,5.0,5.0
structured,RandomForest,HispanicConcentration,0.3,10,4,PPR,-0.038,6.0,6.0
structured,RandomForest,HispanicConcentration,0.3,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.3,10,4,EO_diff,0.0566,,
structured,RandomForest,HispanicConcentration,0.4,10,4,TPR,-0.059,1.0,0.0
structured,RandomForest,HispanicConcentration,0.4,10,4,FPR,-0.0344,4.0,2.0
structured,RandomForest,HispanicConcentration,0.4,10,4,PPR,-0.0392,5.0,4.0
structured,RandomForest,HispanicConcentration,0.4,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.4,10,4,EO_diff,0.0738,,
structured,RandomForest,HispanicConcentration,0.5,10,4,TPR,-0.0744,4.0,2.0
structured,RandomForest,HispanicConcentration,0.5,10,4,FPR,-0.0282,5.0,5.0
structured,RandomForest,HispanicConcentration,0.5,10,4,PPR,-0.0365,6.0,6.0
structured,RandomForest,HispanicConcentration,0.5,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.5,10,4,EO_diff,0.082,,
structured,RandomForest,HispanicConcentration,0.6,10,4,TPR,-0.0518,2.0,0.0
structured,RandomForest,HispanicConcentration,0.6,10,4,FPR,-0.0108,4.0,2.0
structured,RandomForest,HispanicConcentration,0.6,10,4,PPR,-0.0182,6.0,5.0
structured,RandomForest,HispanicConcentration,0.6,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.6,10,4,EO_diff,0.0579,,
structured,RandomForest,HispanicConcentration,0.7,10,4,TPR,-0.0081,0.0,0.0
structured,RandomForest,HispanicConcentration,0.7,10,4,FPR,-0.0048,4.0,3.0
structured,RandomForest,HispanicConcentration,0.7,10,4,PPR,-0.0057,5.0,5.0
structured,RandomForest,HispanicConcentration,0.7,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.7,10,4,EO_diff,0.0139,,
structured,RandomForest,HispanicConcentration,0.8,10,4,TPR,-0.0009,1.0,0.0
structured,RandomForest,HispanicConcentration,0.8,10,4,FPR,0.0,0.0,0.0
structured,RandomForest,HispanicConcentration,0.8,10,4,PPR,-0.0001,1.0,0.0
structured,RandomForest,HispanicConcentration,0.8,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.8,10,4,EO_diff,0.0014,,
structured,RandomForest,HispanicConcentration,0.9,10,4,TPR,0.0,0.0,0.0
structured,RandomForest,HispanicConcentration,0.9,10,4,FPR,0.0,0.0,0.0
structured,RandomForest,HispanicConcentration,0.9,10,4,PPR,0.0,0.0,0.0
structured,RandomForest,HispanicConcentration,0.9,10,4,AUC,-0.0161,,
structured,RandomForest,HispanicConcentration,0.9,10,4,EO_diff,0.0,,
structured,RandomForest,LimitedEnglishConcentration,0.2,9,5,TPR,-0.0036,0.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.2,9,5,FPR,-0.0242,4.0,4.0
structured,RandomForest,LimitedEnglishConcentration,0.2,9,5,PPR,-0.0214,4.0,4.0
structured,RandomForest,LimitedEnglishConcentration,0.2,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.2,9,5,EO_diff,0.0269,,
structured,RandomForest,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0367,1.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0571,7.0,7.0
structured,RandomForest,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0546,7.0,7.0
structured,RandomForest,LimitedEnglishConcentration,0.3,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0674,,
structured,RandomForest,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0442,1.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.4,9,5,FPR,-0.045,5.0,5.0
structured,RandomForest,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0456,6.0,5.0
structured,RandomForest,LimitedEnglishConcentration,0.4,9,5,AUC,-0.0042,,
structured,RandomForest,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.069,,
structured,RandomForest,LimitedEnglishConcentration,0.5,9,5,TPR,-0.075,4.0,0.0
structured,RandomForest,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0377,4.0,3.0
structured,RandomForest,LimitedEnglishConcentration,0.5,9,5,PPR,-0.0441,6.0,6.0
structured,RandomForest,LimitedEnglishConcentration,0.5,9,5,AUC,-0.0042,,
